date,average_unique_words,average_prop_unique_words,average_total_words
1989-03-18,303.84,0.41918286716274566,762.56
1989-03-25,270.48,0.4246196336548263,673.6
1989-04-01,270.48,0.4246196336548263,673.6
1989-04-08,273.72,0.4329206458400931,667.24
1989-04-15,273.72,0.4329206458400931,667.24
1989-04-22,300.68,0.43820100823533287,730.56
1989-04-29,300.68,0.43820100823533287,730.56
1989-05-06,287.56,0.43328207773663985,693.8
1989-05-13,287.56,0.43328207773663985,693.8
1989-05-20,431.0,0.41028732347754426,1265.44
1989-05-27,431.0,0.41028732347754426,1265.44
1989-06-03,440.88,0.41096549208399674,1290.24
1989-06-10,440.88,0.41096549208399674,1290.24
1989-06-17,391.36,0.40057400868407206,1171.52
1989-06-24,391.36,0.40057400868407206,1171.52
1989-07-01,395.44,0.4005605242721536,1181.48
1989-07-08,395.44,0.4005605242721536,1181.48
1989-07-15,389.12,0.40700384997869465,1158.16
1989-07-22,389.12,0.40700384997869465,1158.16
1989-07-29,384.52,0.4025211929789226,1170.6
1989-08-05,384.52,0.4025211929789226,1170.6
1989-08-12,307.32,0.41666906759002614,847.48
1989-08-19,307.32,0.41666906759002614,847.48
1989-08-26,457.2,0.4143530928622971,1288.04
1989-09-02,457.2,0.4143530928622971,1288.04
1989-09-09,458.08,0.4059147734269225,1302.6
1989-09-16,458.08,0.4059147734269225,1302.6
1989-09-23,465.6,0.405728289774722,1323.68
1989-09-30,465.6,0.405728289774722,1323.68
1989-10-07,395.8,0.4195584459692468,1032.28
1989-10-14,395.8,0.4195584459692468,1032.28
1989-10-21,294.72,0.4375946837426421,687.2
1989-10-28,294.72,0.4375946837426421,687.2
1989-11-04,364.88,0.4334727647186554,961.36
1989-11-11,435.0,0.4315711715414423,1211.04
1989-11-18,434.96,0.42900122568742866,1214.6
1989-11-25,503.76,0.42262479094254046,1492.88
1989-12-02,474.56,0.40835676417784456,1497.6
1989-12-09,476.8,0.4047862006405799,1506.36
1989-12-16,770.08,0.3848856455561726,2567.64
1989-12-23,768.88,0.3816839540028553,2568.68
1989-12-30,685.56,0.3982764649283034,2188.52
1990-01-06,685.56,0.3982764649283034,2188.52
1990-01-13,676.4,0.3946866548091855,2168.44
1990-01-20,618.4,0.40328492670189076,1911.88
1990-01-27,618.4,0.4032849267018907,1911.88
1990-02-03,777.96,0.37276447736369517,2579.36
1990-02-10,779.24,0.3740861106646918,2580.68
1990-02-17,929.0833333333334,0.37145147303009446,3398.9583333333335
1990-02-24,833.4166666666666,0.3756663826338779,2983.4166666666665
1990-03-03,832.2083333333334,0.37767992874601086,2977.375
1990-03-10,1168.92,0.37019767493562183,6787.96
1990-03-17,1165.36,0.3698537280317483,6781.24
1990-03-24,1104.96,0.38694630705285704,6509.84
1990-03-31,1106.28,0.3974387537800843,6501.44
1990-04-07,734.8,0.4077001864934381,2566.36
1990-04-14,810.68,0.43184136383114335,2195.84
1990-04-21,861.32,0.41330823106228803,2447.84
1990-04-28,838.84,0.4176200904295986,2407.56
1990-05-05,840.56,0.42597216628263906,2400.8
1990-05-12,871.36,0.43775268538446965,2300.2
1990-05-19,871.52,0.42511331951233716,2315.48
1990-05-26,908.72,0.4129571962331363,2471.4
1990-06-02,588.16,0.4199908289009617,1586.16
1990-06-09,549.88,0.42568254319232474,1359.92
1990-06-16,549.88,0.42568254319232485,1359.92
1990-06-23,567.32,0.4058623494109592,1427.6
1990-06-30,568.4,0.40925615221126277,1425.96
1990-07-07,557.64,0.3973994179911696,1420.12
1990-07-14,566.76,0.40220587522160733,1430.44
1990-07-21,462.2,0.396227925446194,1247.92
1990-07-28,454.24,0.3977078343805489,1225.64
1990-08-04,435.6,0.3922332623539477,1140.16
1990-08-11,372.68,0.3932625819026429,891.84
1990-08-18,376.8,0.39989049317671543,893.68
1990-08-25,377.6,0.4050238699955236,887.72
1990-09-01,525.6,0.39463224496446725,1311.16
1990-09-08,530.88,0.4054774036464967,1307.24
1990-09-15,519.92,0.41659748402170593,1268.84
1990-09-22,518.04,0.40853736006983415,1277.16
1990-09-29,518.04,0.40853736006983415,1277.16
1990-10-06,669.48,0.4146324356757273,1702.12
1990-10-13,675.8,0.4074897298425465,1732.92
1990-10-20,673.52,0.414717171530201,1714.72
1990-10-27,586.56,0.4034731506667964,1551.2
1990-11-03,582.68,0.39539301481390765,1555.92
1990-11-10,317.52,0.4101344859939887,907.64
1990-11-17,296.32,0.4106452897917122,853.28
1990-11-24,299.32,0.40792795331954146,865.0
1990-12-01,398.16,0.41361785217743263,1272.4
1990-12-08,407.12,0.40744905071846543,1296.44
1990-12-15,407.68,0.4030139176095508,1303.28
1990-12-22,400.48,0.4052469614128279,1282.44
1990-12-29,400.48,0.4052469614128279,1282.44
1991-01-05,367.52,0.4073553125852309,1110.36
1991-01-12,367.76,0.41443399438063083,1104.44
1991-01-19,375.6,0.40422519113546157,1130.32
1991-01-26,371.04,0.4025061774440277,1122.04
1991-02-02,378.88,0.4029297903847353,1138.56
1991-02-09,281.32,0.4146249709444049,704.6
1991-02-16,248.8,0.42574300320623626,591.28
1991-02-23,321.52,0.42272448822068237,850.16
1991-03-02,323.04,0.42676017754879747,846.8
1991-03-09,321.44,0.4283951817528586,840.16
1991-03-16,367.6,0.428732996811749,1002.76
1991-03-23,362.04,0.4272285884665554,992.56
1991-03-30,376.4,0.43085656217106,1020.16
1991-04-06,382.44,0.4361301247140257,1030.04
1991-04-13,442.24,0.42895891033457795,1282.52
1991-04-20,331.72,0.4503786737344672,831.6
1991-04-27,319.96,0.4532778511727753,800.4
1991-05-04,316.04,0.44481340656184437,811.0
1991-05-11,311.28,0.43757285461597545,811.44
1991-05-18,313.44,0.4399488687253231,813.12
1991-05-25,389.16,0.4374065059353472,1077.52
1991-06-01,553.76,0.40935625537469883,2204.64
1991-06-08,539.56,0.4111213310677428,2165.12
1991-06-15,583.64,0.4006261901459894,2375.0
1991-06-22,663.64,0.39954264402601475,2669.64
1991-06-29,617.72,0.39680490024000087,2468.2
1991-07-06,445.2,0.41518791621581025,1363.36
1991-07-13,447.4,0.4052917035957763,1389.04
1991-07-20,447.4,0.40529170359577626,1389.04
1991-07-27,444.56,0.3971602376528326,1393.2
1991-08-03,572.08,0.39105408947106574,1948.2
1991-08-10,393.64,0.3899556139529337,1210.0
1991-08-17,343.04,0.40714169654559973,960.96
1991-08-24,331.04,0.3939876367824884,946.12
1991-08-31,267.68,0.39660353347611504,688.44
1991-09-07,261.2,0.3865262851518472,684.64
1991-09-14,630.84,0.37551057536732607,4622.84
1991-09-21,627.24,0.37776575607453095,4605.08
1991-09-28,634.52,0.39214729834205103,4604.08
1991-10-05,627.72,0.40058813812006816,4572.92
1991-10-12,627.44,0.3926189956684125,4585.4
1991-10-19,838.88,0.38667312963522626,5365.68
1991-10-26,544.16,0.3947375847982113,1720.6
1991-11-02,550.84,0.39500904214436,1742.36
1991-11-09,543.72,0.38968744404764044,1743.8
1991-11-16,476.2,0.4112253774141637,1452.16
1991-11-23,479.8333333333333,0.40701462378279857,1480.9166666666667
1991-11-30,677.9166666666666,0.40213714289540387,2521.2083333333335
1991-12-07,460.0833333333333,0.415923033702055,1704.2083333333333
1991-12-14,452.9583333333333,0.41739398791138377,1686.25
1991-12-21,463.5833333333333,0.41742873255692703,1709.2916666666667
1991-12-28,463.5833333333333,0.41742873255692703,1709.2916666666667
1992-01-04,466.5833333333333,0.41650106543634885,1717.375
1992-01-11,453.375,0.4140578019775962,1687.5416666666667
1992-01-18,456.75,0.40511014134375073,1712.5416666666667
1992-01-25,464.16,0.4047511227805915,1711.48
1992-02-01,471.48,0.39941136721518705,1732.24
1992-02-08,469.44,0.3973740265477095,1730.48
1992-02-15,505.4,0.4081100069480888,1784.36
1992-02-22,320.32,0.41204428043847224,799.24
1992-02-29,311.84,0.40916165414270056,782.84
1992-03-07,365.24,0.3817573901715142,1387.76
1992-03-14,356.2,0.3931816224822694,1337.48
1992-03-21,354.8,0.39131714275214663,1336.44
1992-03-28,342.4,0.38180223857537565,1324.24
1992-04-04,282.96,0.3944910198171454,740.0
1992-04-11,314.72,0.3935862781396323,837.0
1992-04-18,349.6,0.39138824953230156,985.8
1992-04-25,339.8,0.39880382581413537,950.96
1992-05-02,321.44,0.4157127837181023,897.88
1992-05-09,318.4,0.4144852181405597,892.84
1992-05-16,311.4,0.4219230313578948,819.72
1992-05-23,645.96,0.4193291070261305,4487.72
1992-05-30,642.16,0.4160889456505529,4483.44
1992-06-06,692.72,0.4064167916922955,4892.28
1992-06-13,692.36,0.3988999342509342,4900.12
1992-06-20,698.56,0.3994179955436056,4912.4
1992-06-27,765.52,0.38687698680102073,5234.36
1992-07-04,763.96,0.3941777045938209,5221.28
1992-07-11,763.48,0.3925752145709441,5219.76
1992-07-18,449.16,0.4094968738842414,1577.52
1992-07-25,433.72,0.3994741193901776,1561.68
1992-08-01,377.36,0.3905748062405055,1423.64
1992-08-08,313.4,0.39416220834764665,1126.0
1992-08-15,245.2,0.4106025738560292,639.56
1992-08-22,269.32,0.42272717034801977,691.8
1992-08-29,263.72,0.43723118674334016,657.68
1992-09-05,273.6,0.430314338662803,669.08
1992-09-12,623.48,0.4202035146641308,2117.92
1992-09-19,246.08,0.42158604093682395,604.92
1992-09-26,243.16,0.43575068079359197,581.0
1992-10-03,248.32,0.4359850148540501,600.44
1992-10-10,327.4,0.43715984385292983,891.24
1992-10-17,402.48,0.4355159323403007,1144.64
1992-10-24,401.2,0.44175569659169045,1130.4
1992-10-31,405.4,0.4423617571977511,1138.76
1992-11-07,400.0,0.44695098791750903,1120.72
1992-11-14,434.24,0.4469059563284166,1270.92
1992-11-21,404.08,0.4555965229454152,1115.8
1992-11-28,365.04,0.44410026044640444,1036.64
1992-12-05,368.88,0.4208547782672514,1076.4
1992-12-12,574.52,0.42054639559332385,1836.72
1992-12-19,510.44,0.4047994445910617,1597.84
1992-12-26,507.24,0.38784508814504093,1617.8
1993-01-02,507.24,0.38784508814504093,1617.8
1993-01-09,505.2,0.3907136654902953,1609.04
1993-01-16,509.0,0.39286871350039654,1616.36
1993-01-23,262.96,0.41284710967132054,673.28
1993-01-30,262.76,0.41968637770461853,659.48
1993-02-06,273.36,0.41674283485115377,697.64
1993-02-13,260.12,0.41271869150258444,680.68
1993-02-20,270.76,0.41972554306450577,684.68
1993-02-27,272.28,0.41388099477159757,697.72
1993-03-06,316.72,0.40790261495425,914.6
1993-03-13,321.28,0.3898957029018242,930.68
1993-03-20,316.92,0.39464077520572693,916.8
1993-03-27,664.16,0.382332777033023,4371.52
1993-04-03,665.88,0.38759576602567414,4367.56
1993-04-10,1024.56,0.3800022815753088,8381.04
1993-04-17,1035.08,0.39648854041578707,8372.12
1993-04-24,1032.64,0.4049201194257752,8355.6
1993-05-01,735.32,0.41347678040055463,4603.16
1993-05-08,1081.96,0.41423288004540837,5390.72
1993-05-15,1083.92,0.40786953965726597,5399.4
1993-05-22,668.92,0.39666027045871355,4365.28
1993-05-29,668.52,0.40526295121797146,4349.6
1993-06-05,662.76,0.4010879037120441,4342.2
1993-06-12,680.9583333333334,0.39602828948214763,4508.25
1993-06-19,320.9166666666667,0.43419375026868323,886.5833333333334
1993-06-26,492.3333333333333,0.408337849285134,1643.3333333333333
1993-07-03,522.5833333333334,0.4155249915245908,1629.5416666666667
1993-07-10,515.0833333333334,0.4128138484744442,1617.1666666666667
1993-07-17,515.0416666666666,0.3991806666994489,1634.75
1993-07-24,549.1666666666666,0.3911445596541194,1830.2083333333333
1993-07-31,615.5,0.38034565680538707,2113.125
1993-08-07,616.9166666666666,0.36381928360694715,2123.875
1993-08-14,618.625,0.3632399826617488,2126.4166666666665
1993-08-21,664.7916666666666,0.36577927456236176,2402.75
1993-08-28,876.875,0.3611995591927997,2885.2916666666665
1993-09-04,816.5416666666666,0.36077623812215626,2556.75
1993-09-11,660.0,0.41044096708848515,1861.24
1993-09-18,578.04,0.41939075868064735,1569.64
1993-09-25,578.12,0.4330434321063854,1524.88
1993-10-02,488.76,0.433014068189959,1280.6
1993-10-09,742.48,0.43171323663869343,1937.52
1993-10-16,794.6,0.39906974082103736,2103.24
1993-10-23,565.72,0.40507247248992334,1462.52
1993-10-30,563.32,0.4074214473052035,1454.88
1993-11-06,558.88,0.4112951042727965,1439.8
1993-11-13,315.4,0.41552075508552877,802.16
1993-11-20,316.52,0.404867324106969,820.24
1993-11-27,299.72,0.4138298701219025,747.36
1993-12-04,274.2,0.38566159288385843,731.96
1993-12-11,272.36,0.3753665163402842,739.12
1993-12-18,263.2,0.37856644593777133,707.04
1993-12-25,263.2,0.3785664459377714,707.04
1994-01-01,402.92,0.37083455528778103,1844.6
1994-01-08,413.72,0.3743864539676162,1868.24
1994-01-15,408.6,0.37034418062358304,1859.52
1994-01-22,413.36,0.37165636403521396,1869.04
1994-01-29,407.92,0.3668264992053492,1866.2
1994-02-05,484.4,0.3617624721604973,2164.08
1994-02-12,490.68,0.364710704178218,2175.92
1994-02-19,408.4,0.37838977834825377,1853.28
1994-02-26,414.76,0.3868162136275236,1854.92
1994-03-05,412.56,0.40001479216400776,1836.24
1994-03-12,406.48,0.39122150160673685,1829.56
1994-03-19,483.52,0.3843085674544935,2222.08
1994-03-26,470.96,0.3762504597063032,2199.4
1994-04-02,319.68,0.4012096870801447,1010.16
1994-04-09,317.72,0.4157848167477759,985.8
1994-04-16,327.2,0.4085563275253141,1014.04
1994-04-23,324.36,0.40634117464352426,1009.0
1994-04-30,326.44,0.4007662240959294,1019.56
1994-05-07,322.52,0.40689942173904936,1007.48
1994-05-14,322.96,0.3991948786220307,1027.36
1994-05-21,329.84,0.4049952020993727,1037.28
1994-05-28,348.72,0.40098322921945256,1138.04
1994-06-04,326.0,0.40436611302490727,1022.08
1994-06-11,322.68,0.39008090201398377,1027.64
1994-06-18,337.96,0.3819479018761489,1129.72
1994-06-25,318.44,0.38427261359373494,1022.64
1994-07-02,315.24,0.3795848706029271,1020.76
1994-07-09,291.56,0.37747248637834196,831.48
1994-07-16,290.08,0.3730293082501899,836.64
1994-07-23,289.64,0.37467406464139846,833.04
1994-07-30,300.04,0.3588829557383032,896.76
1994-08-06,301.68,0.3649893973527573,890.32
1994-08-13,289.84,0.3647954976060583,865.56
1994-08-20,287.84,0.36431647908609266,859.12
1994-08-27,345.56,0.3772060564382811,975.72
1994-09-03,337.76,0.37630679280269574,961.4
1994-09-10,293.04,0.3766463875086159,855.48
1994-09-17,297.88,0.3687416126729916,874.44
1994-09-24,302.08,0.3798773064602284,869.56
1994-10-01,296.08,0.37469062835849276,861.64
1994-10-08,292.48,0.37733916755650027,850.04
1994-10-15,283.8,0.3781550302149161,819.24
1994-10-22,285.72,0.36715741140502217,840.76
1994-10-29,303.48,0.37265670740237966,890.0
1994-11-05,248.96,0.37063113343637033,703.04
1994-11-12,263.2,0.36378746770224735,742.36
1994-11-19,273.72,0.37581532088461034,746.6
1994-11-26,269.28,0.37193984661412716,738.24
1994-12-03,269.64,0.37087097816050224,742.44
1994-12-10,269.16,0.37931694035832025,724.56
1994-12-17,271.88,0.36914573913542886,749.68
1994-12-24,272.16,0.3780475214991361,731.24
1994-12-31,336.6,0.3600847872919243,1246.8
1995-01-07,326.28,0.3695881003303602,1206.96
1995-01-14,264.76,0.3706515376906183,731.48
1995-01-21,305.28,0.39828287992954287,760.36
1995-01-28,275.92,0.37339521980418316,737.2
1995-02-04,302.48,0.3977077083673653,754.68
1995-02-11,305.8,0.3994692436630299,751.44
1995-02-18,300.12,0.40472691238098835,736.56
1995-02-25,307.0,0.40896126554109247,743.92
1995-03-04,320.84,0.42010838553502666,751.56
1995-03-11,382.44,0.40835687156232675,1021.08
1995-03-18,360.76,0.4047878315288628,986.68
1995-03-25,360.12,0.4013838319104692,991.12
1995-04-01,383.56,0.39292683698172565,1042.2
1995-04-08,349.76,0.3793155243160111,992.16
1995-04-15,420.04,0.37472202059879367,1291.56
1995-04-22,354.64,0.38152528995475293,1021.04
1995-04-29,352.0,0.38703531321180057,983.72
1995-05-06,345.88,0.39032509208470595,963.08
1995-05-13,410.6,0.40030992267493454,1098.76
1995-05-20,405.72,0.4048978218002928,1080.12
1995-05-27,348.84,0.41080347230697223,835.76
1995-06-03,339.84,0.4078103463432342,819.2
1995-06-10,386.44,0.4021104285569049,1005.08
1995-06-17,289.88,0.40798772476479955,711.12
1995-06-24,300.92,0.41589439829194447,720.36
1995-07-01,287.04,0.4094473777247514,699.48
1995-07-08,367.84,0.40646431860060867,960.52
1995-07-15,296.72,0.4147400889064321,716.32
1995-07-22,405.4,0.4148183543822037,917.32
1995-07-29,402.72,0.41686648061494547,910.04
1995-08-05,389.04,0.40660066105508214,896.36
1995-08-12,409.36,0.41926460970409984,920.52
1995-08-19,415.24,0.4108554893705049,972.4
1995-08-26,484.28,0.4098773774182216,1158.76
1995-09-02,507.64,0.41108594154245603,1224.16
1995-09-09,535.68,0.42221341976370846,1267.36
1995-09-16,588.36,0.4157765448352648,1508.92
1995-09-23,592.76,0.4129246877213399,1526.52
1995-09-30,577.68,0.403512038924825,1506.48
1995-10-07,576.68,0.4038915212938182,1503.88
1995-10-14,522.48,0.4089386514704028,1340.8
1995-10-21,457.48,0.42294987677983475,1060.64
1995-10-28,459.12,0.43206752924996983,1047.12
1995-11-04,459.4,0.43229496066212997,1047.4
1995-11-11,460.6,0.4456437282851278,1033.36
1995-11-18,358.0,0.43347182098581444,860.2
1995-11-25,359.12,0.4356649486595026,860.24
1995-12-02,349.0,0.4374134956724543,820.24
1995-12-09,354.4,0.4526378789320164,807.24
1995-12-16,345.24,0.44142084286715083,805.56
1995-12-23,330.36,0.4327528508400261,785.68
1995-12-30,323.28,0.4285508567053657,767.36
1996-01-06,292.0,0.4158709867472236,722.24
1996-01-13,322.36,0.4430022355217561,750.72
1996-01-20,294.64,0.4196010138634134,720.12
1996-01-27,309.68,0.430128271330507,732.52
1996-02-03,313.36,0.43862807947522897,728.52
1996-02-10,359.4,0.43266888843069046,964.96
1996-02-17,358.28,0.4316078253637303,959.76
1996-02-24,357.4,0.4181632845117452,975.92
1996-03-02,358.2,0.42892955639041785,959.52
1996-03-09,400.24,0.40452391647212843,1502.92
1996-03-16,434.84,0.39486653839074815,1352.8
1996-03-23,421.96,0.39523941214405334,1605.6
1996-03-30,426.68,0.3902332289754017,1624.52
1996-04-06,427.8,0.4128169733651142,1578.24
1996-04-13,423.36,0.3939287188179299,1616.56
1996-04-20,425.12,0.3917991909462911,1625.4
1996-04-27,421.4,0.39146811468035636,1615.0
1996-05-04,426.64,0.385881416453835,1631.28
1996-05-11,426.0,0.4031293139704574,1680.64
1996-05-18,396.08,0.41142227906189677,1521.44
1996-05-25,395.6,0.418046255343829,1513.56
1996-06-01,339.84,0.4167895101605037,973.64
1996-06-08,325.32,0.412965240872946,944.6
1996-06-15,378.96,0.408819743306088,1474.44
1996-06-22,330.04,0.41581014476706507,944.8
1996-06-29,385.92,0.4105668839858476,1188.56
1996-07-06,315.0,0.4109176868173621,914.56
1996-07-13,316.88,0.40876051091767385,924.36
1996-07-20,316.8,0.41009415967726726,920.76
1996-07-27,332.6,0.4145079644663893,952.0
1996-08-03,334.24,0.4181918007036389,950.4
1996-08-10,376.2,0.4168692701936773,1114.8
1996-08-17,369.64,0.4241001750239805,1083.56
1996-08-24,374.36,0.42518824246221404,1092.72
1996-08-31,379.36,0.41608920585335085,1103.8
1996-09-07,432.0,0.4074397881580494,1412.2
1996-09-14,428.8,0.4178955980251659,1404.36
1996-09-21,440.4,0.41074889629895694,1429.52
1996-09-28,487.52,0.4211749578747577,1529.16
1996-10-05,487.6,0.4255578694005721,1522.0
1996-10-12,371.16,0.42772902135159685,1137.4
1996-10-19,365.24,0.4254511279523257,1128.44
1996-10-26,365.44,0.4341922847463619,1124.76
1996-11-02,368.32,0.4197377173660648,1148.36
1996-11-09,481.32,0.42230870669195086,1520.48
1996-11-16,376.96,0.41205654128182984,1173.8
1996-11-23,380.6,0.4218570984775124,1143.8
1996-11-30,354.36,0.4496635075353869,985.56
1996-12-07,364.96,0.45066688078218164,997.84
1996-12-14,312.84,0.46444146386952845,683.64
1996-12-21,364.24,0.4327283181011305,960.08
1996-12-28,302.08,0.4285620893857853,713.4
1997-01-04,304.0,0.4388246928745875,707.64
1997-01-11,307.96,0.4424577771090107,708.56
1997-01-18,304.48,0.43064930127582296,715.88
1997-01-25,299.0,0.42851525493133447,705.6
1997-02-01,300.6,0.44277989376473426,687.12
1997-02-08,306.68,0.4464436577348174,696.44
1997-02-15,297.12,0.44140399082463216,678.04
1997-02-22,300.32,0.4381641928201486,687.68
1997-03-01,303.2,0.4391855734917053,693.68
1997-03-08,310.8,0.4561051663423729,685.72
1997-03-15,274.64,0.4349499132960461,644.16
1997-03-22,284.4,0.44072413920354725,657.52
1997-03-29,274.48,0.43742239106756614,639.88
1997-04-05,277.16,0.4445627264603288,635.68
1997-04-12,282.04,0.44866822620804675,641.2
1997-04-19,277.84,0.4297586133083952,662.6
1997-04-26,273.68,0.4293973546936972,657.16
1997-05-03,267.48,0.4132586058051857,666.0
1997-05-10,267.2,0.41070554089849315,670.16
1997-05-17,273.04,0.4084486177058016,691.44
1997-05-24,271.76,0.4107095116388265,685.56
1997-05-31,265.8,0.4160212503431292,665.08
1997-06-07,268.8,0.4066132415729377,682.0
1997-06-14,498.28,0.40296253165369755,1760.04
1997-06-21,502.68,0.3918816205562161,1788.8
1997-06-28,500.56,0.39735428977424936,1781.44
1997-07-05,510.6,0.39568555201385736,1804.88
1997-07-12,509.04,0.4013080656750596,1794.4
1997-07-19,515.44,0.4066717300708348,1794.92
1997-07-26,517.36,0.4113221707305146,1795.12
1997-08-02,388.56,0.42676125758871636,885.88
1997-08-09,385.08,0.43072511947051156,876.32
1997-08-16,385.28,0.4425804679811847,852.24
1997-08-23,382.88,0.4425253426147062,847.32
1997-08-30,381.12,0.4472515003357447,835.12
1997-09-06,385.0,0.4485025190165392,843.28
1997-09-13,384.88,0.4639426642874346,821.36
1997-09-20,388.44,0.45282343763024313,843.04
1997-09-27,403.76,0.4359936675224866,891.32
1997-10-04,401.36,0.4420185561074366,882.64
1997-10-11,387.04,0.44322003278782035,850.6
1997-10-18,381.36,0.45028452657629076,825.28
1997-10-25,374.0,0.43962618678259646,823.04
1997-11-01,386.36,0.4286576069591643,862.84
1997-11-08,396.52,0.4343829419367418,880.08
1997-11-15,383.64,0.42551882640516964,862.6
1997-11-22,390.0,0.42625734927225567,878.0
1997-11-29,807.92,0.41778677953524634,1944.56
1997-12-06,869.92,0.4085212990702163,2211.76
1997-12-13,885.64,0.41736621143432406,2237.96
1997-12-20,871.32,0.4124475274975555,2211.88
1997-12-27,1007.8,0.4087611358768515,2524.32
1998-01-03,966.6,0.41141111514827455,2384.72
1998-01-10,1020.76,0.3997084044585254,2567.08
1998-01-17,961.68,0.40759926400046526,2372.76
1998-01-24,961.68,0.40759926400046526,2372.76
1998-01-31,873.0,0.4078272925630065,2210.84
1998-02-07,853.96,0.38568635212520147,2198.96
1998-02-14,487.24,0.39521718295030006,1291.6
1998-02-21,474.56,0.37639031690975133,1361.96
1998-02-28,476.16,0.3827768971447715,1356.88
1998-03-07,505.92,0.3721733288724012,1496.96
1998-03-14,437.76,0.362426692211084,1433.64
1998-03-21,496.32,0.36583595630867777,1674.72
1998-03-28,492.52,0.3669073793741535,1663.24
1998-04-04,494.32,0.3585869401129069,1683.44
1998-04-11,430.04,0.3483461298304234,1443.44
1998-04-18,429.32,0.35295568796859006,1435.44
1998-04-25,495.76,0.3468211975611035,1707.88
1998-05-02,471.4,0.3623520416416419,1595.08
1998-05-09,474.28,0.3714831865052709,1590.24
1998-05-16,513.48,0.3601190656692203,1740.88
1998-05-23,511.24,0.3670367129656189,1710.76
1998-05-30,552.0,0.36085483788274497,1859.12
1998-06-06,509.04,0.36553695574308165,1707.16
1998-06-13,716.52,0.34752264594816495,3214.8
1998-06-20,672.36,0.3568065511012788,3058.04
1998-06-27,468.48,0.36472375847425076,1586.6
1998-07-04,453.12,0.375212760737186,1482.2
1998-07-11,481.24,0.3671814929001652,1608.48
1998-07-18,464.6,0.3764391157803756,1503.56
1998-07-25,388.4,0.3907448657480135,1141.16
1998-08-01,636.24,0.3770385790538869,3652.76
1998-08-08,636.04,0.36486956151782673,3668.92
1998-08-15,701.36,0.3607122383362044,3942.04
1998-08-22,458.8,0.3941628362343584,1401.12
1998-08-29,531.1666666666666,0.3894527568552489,1700.375
1998-09-05,538.5833333333334,0.3987460030656433,1703.5416666666667
1998-09-12,637.92,0.3957540750318014,2244.28
1998-09-19,665.5,0.39027452795830925,2340.2083333333335
1998-09-26,669.8333333333334,0.3861777593404887,2360.625
1998-10-03,673.4166666666666,0.38003419286456563,2387.3333333333335
1998-10-10,631.1666666666666,0.3901184814197503,2216.625
1998-10-17,614.44,0.3889838012047313,2152.08
1998-10-24,687.8,0.3921121998044985,2454.48
1998-10-31,638.4,0.40649940734859713,2272.72
1998-11-07,699.52,0.40996598827256014,2455.6
1998-11-14,683.88,0.4383844926836751,2299.68
1998-11-21,677.24,0.4216063283751634,2314.64
1998-11-28,681.52,0.4357096721125917,2303.88
1998-12-05,562.92,0.4256885229555987,1862.44
1998-12-12,380.92,0.42374019071923874,1137.96
1998-12-19,380.24,0.4316253831523764,1125.56
1998-12-26,385.96,0.42732639193657457,1145.24
